OID_,OBJECTID_1,OBJECTID,SignUp,Line,LineName,DirNum,Direction,StopID,StopName,Sequence,Lat,Lon
1296,1297,1297,2011 August,6,Ellsworth,1,to Ann Arbor,2116.000000000000000,N- Michigan Ave. east of Ellsworth,20,42.232225000000000,-83.635954999999996
1297,1298,1298,2011 August,6,Ellsworth,1,to Ann Arbor,1815.000000000000000,N- Ellsworth  west of Michigan Ave,21,42.230699999999999,-83.639286999999996
1298,1299,1299,2011 August,6,Ellsworth,1,to Ann Arbor,2353.000000000000000,N- Ellsworth Rd. west of Ardis,22,42.230708000000000,-83.641631000000004
1299,1300,1300,2011 August,6,Ellsworth,1,to Ann Arbor,1816.000000000000000,N- Ellsworth Rd. west of Hewitt,23,42.230656000000003,-83.645315999999994
1300,1301,1301,2011 August,6,Ellsworth,1,to Ann Arbor,1817.000000000000000,N- Ellsworth Rd. west of Fairhills,24,42.230598000000001,-83.649024999999995
1301,1302,1302,2011 August,6,Ellsworth,1,to Ann Arbor,1818.000000000000000,N- Ellsworth Rd. west of Clubview,25,42.230378999999999,-83.656366000000006
1302,1303,1303,2011 August,6,Ellsworth,1,to Ann Arbor,1819.000000000000000,N- Ellsworth west of Golfside Blvd,26,42.230308000000001,-83.661906000000002
1303,1304,1304,2011 August,6,Ellsworth,1,to Ann Arbor,1820.000000000000000,W- Ellsworth west of Cloverlawn St,27,42.230421999999997,-83.665536000000003
1304,1305,1305,2011 August,6,Ellsworth,1,to Ann Arbor,2370.000000000000000,N- Ellsworth Rd. west of Pallisades,28,42.230586000000002,-83.671317999999999
1305,1306,1306,2011 August,6,Ellsworth,1,to Ann Arbor,2371.000000000000000,N- Ellsworth Rd. opp Ridgewood we,29,42.230747999999998,-83.675404999999998
1306,1307,1307,2011 August,6,Ellsworth,1,to Ann Arbor,1382.000000000000000,E- Meijer service dr north of Ellsw,30,42.230960000000003,-83.677379999999999
1307,1308,1308,2011 August,6,Ellsworth,1,to Ann Arbor,1280.000000000000000,Meijer store on Carpenter Rd.,31,42.232987000000001,-83.677739000000003
1308,1309,1309,2011 August,6,Ellsworth,1,to Ann Arbor,1408.000000000000000,N- Ellsworth west of Carpenter (ac,32,42.230777000000003,-83.681523999999996
1309,1310,1310,2011 August,6,Ellsworth,1,to Ann Arbor,1409.000000000000000,N- Ellsworth Rd 3570,33,42.230643000000001,-83.688230000000004
1310,1311,1311,2011 August,6,Ellsworth,1,to Ann Arbor,1325.000000000000000,N- Ellsworth Rd. west of Platt Rd.,34,42.230428000000003,-83.700422000000003
1311,1312,1312,2011 August,6,Ellsworth,1,to Ann Arbor,1327.000000000000000,N- Ellsworth Rd. west of Braeburn,35,42.230249000000001,-83.707138000000000
1312,1313,1313,2011 August,6,Ellsworth,1,to Ann Arbor,1328.000000000000000,N- Ellsworth Rd. west of Jonathan S,36,42.230099000000003,-83.710477999999995
1313,1314,1314,2011 August,6,Ellsworth,1,to Ann Arbor,1329.000000000000000,N- Ellsworth Rd. west of Shadowootr,37,42.230029999999999,-83.714156000000003
1314,1315,1315,2011 August,6,Ellsworth,1,to Ann Arbor,2249.000000000000000,N- Ellsworth Rd. east of Stone Sch,38,42.229894999999999,-83.718864999999994
1315,1316,1316,2011 August,6,Ellsworth,1,to Ann Arbor,1412.000000000000000,N- Ellsworth Rd. btw Stone School,39,42.229771999999997,-83.723451999999995
1316,1317,1317,2011 August,6,Ellsworth,1,to Ann Arbor,1413.000000000000000,N- Ellsworth Rd west of Varsity Dr.,40,42.229702000000003,-83.726267000000007
1317,1318,1318,2011 August,6,Ellsworth,1,to Ann Arbor,2723.000000000000000,E.side of Research Pk at Ellswort,41,42.230244999999996,-83.731943999999999
1318,1319,1319,2011 August,6,Ellsworth,1,to Ann Arbor,2724.000000000000000,S.Research Park at C.I.L,42,42.234226000000000,-83.731790000000004
1319,1320,1320,2011 August,6,Ellsworth,1,to Ann Arbor,1417.000000000000000,E- S State St. north of Ressearch,43,42.232399999999998,-83.738883999999999
1320,1321,1321,2011 August,6,Ellsworth,1,to Ann Arbor,1418.000000000000000,E- S State St. opp State Ci,44,42.234327999999998,-83.738980999999995
1321,1322,1322,2011 August,6,Ellsworth,1,to Ann Arbor,1419.000000000000000,N- Briarwood Cir Dr. west of S. Sta,45,42.240893999999997,-83.740193000000005
1322,1323,1323,2011 August,6,Ellsworth,1,to Ann Arbor,1368.000000000000000,Briarwood Mall - Sears,46,42.240678000000003,-83.744647999999998
1323,1324,1324,2011 August,6,Ellsworth,1,to Ann Arbor,1369.000000000000000,S- Sears exit drive at Briarwood,47,42.239870000000003,-83.741710999999995
1324,1325,1325,2011 August,6,Ellsworth,1,to Ann Arbor,2067.000000000000000,E- Plaza N of Briarwood Cir,48,42.243018999999997,-83.743426999999997
1325,1326,1326,2011 August,6,Ellsworth,1,to Ann Arbor,1422.000000000000000,S- Eisenhower west of Boarwalk,49,42.243864000000002,-83.736919000000000
1326,1327,1327,2011 August,6,Ellsworth,1,to Ann Arbor,1423.000000000000000,E- South Industrial north of Eise,50,42.245590999999997,-83.730189999999993
1327,1328,1328,2011 August,6,Ellsworth,1,to Ann Arbor,1424.000000000000000,E- South Industrial Hwy. at AATA,51,42.247244999999999,-83.730873000000003
1328,1329,1329,2011 August,6,Ellsworth,1,to Ann Arbor,1426.000000000000000,E- S Industrial Hwy. south of Jewe,52,42.250931999999999,-83.732553999999993
1329,1330,1330,2011 August,6,Ellsworth,1,to Ann Arbor,1425.000000000000000,E- S Industrial Hwy. north of Jewe,53,42.253678999999998,-83.734200999999999
1330,1331,1331,2011 August,6,Ellsworth,1,to Ann Arbor,1427.000000000000000,E- S Industrial Hwy. north of Rose,54,42.255237000000001,-83.735127000000006
1331,1332,1332,2011 August,6,Ellsworth,1,to Ann Arbor,1428.000000000000000,E- S Industrial Hwy. north of Asto,55,42.257053999999997,-83.736385999999996
1332,1333,1333,2011 August,6,Ellsworth,1,to Ann Arbor,1429.000000000000000,E- S Industrial Hwy. between Astor,56,42.259785000000001,-83.737156999999996
1333,1334,1334,2011 August,6,Ellsworth,1,to Ann Arbor,1430.000000000000000,N- Stimson east of White St.,57,42.260576999999998,-83.738731999999999
1334,1335,1335,2011 August,6,Ellsworth,1,to Ann Arbor,1432.000000000000000,E- S State St north of Hen,58,42.261633000000003,-83.740352000000001
1335,1336,1336,2011 August,6,Ellsworth,1,to Ann Arbor,1433.000000000000000,E- S State St north of Granger,59,42.264353999999997,-83.740298999999993
1336,1337,1337,2011 August,6,Ellsworth,1,to Ann Arbor,1434.000000000000000,E- S State St north of Dewey,60,42.266032000000003,-83.740441000000004
1337,1338,1338,2011 August,6,Ellsworth,1,to Ann Arbor,1435.000000000000000,E- S State St north of McKinley,61,42.267775999999998,-83.740482000000000
1338,1339,1339,2011 August,6,Ellsworth,1,to Ann Arbor,1347.000000000000000,E- S State St north of Packard,62,42.271123000000003,-83.740573999999995
1339,1340,1340,2011 August,6,Ellsworth,1,to Ann Arbor,1348.000000000000000,E- S State St. north of Monroe,63,42.273499000000001,-83.740633000000003
1340,1341,1341,2011 August,6,Ellsworth,1,to Ann Arbor,1349.000000000000000,E- S State St north of SU,64,42.275315999999997,-83.740666000000004
1341,1342,1342,2011 August,6,Ellsworth,1,to Ann Arbor,1351.000000000000000,N- E William St west of Thompson,65,42.277831999999997,-83.744156000000004
1342,1343,1343,2011 August,6,Ellsworth,1,to Ann Arbor,2016.000000000000000,Blake Transit Center,66,42.278421999999999,-83.747260999999995
1343,1344,1344,2011 August,609,Dexter University,1,to Miller PR Lo,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,1,42.281475999999998,-83.728744000000006
1344,1345,1345,2011 August,609,Dexter University,1,to Miller PR Lo,1098.000000000000000,W- Observatory St. opp Washington H,2,42.279980000000002,-83.731133999999997
1345,1346,1346,2011 August,609,Dexter University,1,to Miller PR Lo,1099.000000000000000,W- Observatory St south of N Univ,3,42.278227000000001,-83.731043999999997
1346,1347,1347,2011 August,609,Dexter University,1,to Miller PR Lo,2632.000000000000000,N.Geddes at CC Little,4,42.277687000000000,-83.734522999999996
1347,1348,1348,2011 August,609,Dexter University,1,to Miller PR Lo,1065.000000000000000,E- Fletcher St. btw Washington -NU,5,42.279867000000003,-83.736994999999993
1348,1349,1349,2011 August,609,Dexter University,1,to Miller PR Lo,2080.000000000000000,N- E Huron  west of Ingalls,6,42.281340000000000,-83.738596999999999
1349,1350,1350,2011 August,609,Dexter University,1,to Miller PR Lo,2681.000000000000000,N - Huron W of State,7,42.281255999999999,-83.741264999999999
1350,1351,1351,2011 August,609,Dexter University,1,to Miller PR Lo,2029.000000000000000,N- E Huron west of Division,8,42.281387000000002,-83.745051000000004
1351,1352,1352,2011 August,609,Dexter University,1,to Miller PR Lo,1556.000000000000000,N- Huron west of N.Fourth Ave.,9,42.281472000000001,-83.747450999999998
1352,1353,1353,2011 August,609,Dexter University,1,to Miller PR Lo,1557.000000000000000,N- W Huron between Main and Ashley,10,42.281512999999997,-83.749131000000006
1353,1354,1354,2011 August,609,Dexter University,1,to Miller PR Lo,1558.000000000000000,N- W Huron  west of First St.,11,42.281584000000002,-83.751619000000005
1354,1355,1355,2011 August,609,Dexter University,1,to Miller PR Lo,1559.000000000000000,N- W Huron  west of Chapin (Lurie,12,42.281641000000000,-83.754244000000000
1355,1356,1356,2011 August,609,Dexter University,1,to Miller PR Lo,1560.000000000000000,N- W Huron  west of Seventh St.,13,42.281804000000001,-83.759375000000006
1356,1357,1357,2011 August,609,Dexter University,1,to Miller PR Lo,1561.000000000000000,N- W Huron east of Arbana,14,42.281896000000003,-83.761801000000006
1357,1358,1358,2011 August,609,Dexter University,1,to Miller PR Lo,1562.000000000000000,N- W Huron east of Edmund Place,15,42.281956000000001,-83.764291999999998
1358,1359,1359,2011 August,609,Dexter University,1,to Miller PR Lo,1790.000000000000000,N- Dexter Rd east of Wildwood,16,42.282291000000001,-83.766880000000000
1359,1360,1360,2011 August,609,Dexter University,1,to Miller PR Lo,1791.000000000000000,N- Dexter Rd opp Grandview,17,42.282870000000003,-83.769732000000005
1360,1361,1361,2011 August,609,Dexter University,1,to Miller PR Lo,1792.000000000000000,N- Dexter Rd west of Doty,18,42.283425000000001,-83.772222999999997
1361,1362,1362,2011 August,609,Dexter University,1,to Miller PR Lo,1793.000000000000000,N- Dexter Rd w. of Lyn Anne Ct.,19,42.284348999999999,-83.776449999999997
1362,1363,1363,2011 August,609,Dexter University,1,to Miller PR Lo,1626.000000000000000,E- N Maple north of Dexter Rd.,20,42.286720000000003,-83.780427000000003
1363,1364,1364,2011 August,609,Dexter University,1,to Miller PR Lo,1627.000000000000000,E- N Maple north of Haisley,21,42.289695999999999,-83.780561000000006
1364,1365,1365,2011 August,609,Dexter University,1,to Miller PR Lo,1628.000000000000000,E- N Maple north of North Circle,22,42.293837000000003,-83.780692999999999
1365,1366,1366,2011 August,609,Dexter University,1,to Miller PR Lo,2619.000000000000000,N - Miller west of N Maple,23,42.295105999999997,-83.781296999999995
1366,1367,1367,2011 August,609,Dexter University,1,to Miller PR Lo,2621.000000000000000,N - Miller opp Kuehnle,24,42.296700000000001,-83.784205999999998
1367,1368,1368,2011 August,609,Dexter University,1,to Miller PR Lo,2615.000000000000000,Miller Rd Park & Ride,25,42.298582000000003,-83.788145000000000
1368,1369,1369,2011 August,609,Dexter University,0,to UM Hospital,2615.000000000000000,Miller Rd Park & Ride,1,42.298582000000003,-83.788145000000000
1369,1370,1370,2011 August,609,Dexter University,0,to UM Hospital,2620.000000000000000,S - Miller east of Kuehnle,2,42.296683000000002,-83.784284000000000
1370,1371,1371,2011 August,609,Dexter University,0,to UM Hospital,1799.000000000000000,S- Miller Ave. west of Maple,3,42.295355999999998,-83.782065000000003
1371,1372,1372,2011 August,609,Dexter University,0,to UM Hospital,1600.000000000000000,W- N Maple south of Sequoia Park,4,42.292921000000000,-83.780806999999996
1372,1373,1373,2011 August,609,Dexter University,0,to UM Hospital,1601.000000000000000,W- N Maple south of Pamela (Alan,5,42.289825000000000,-83.780709999999999
1373,1374,1374,2011 August,609,Dexter University,0,to UM Hospital,1602.000000000000000,W.Maple north of Dexter,6,42.287272000000002,-83.780610999999993
1374,1375,1375,2011 August,609,Dexter University,0,to UM Hospital,1800.000000000000000,S- Dexter Rd. east of Maple,7,42.285221999999997,-83.779904999999999
1375,1376,1376,2011 August,609,Dexter University,0,to UM Hospital,1801.000000000000000,S- Dexter Rd. west of Lyn Anne Ct.,8,42.284334000000001,-83.776548000000005
1376,1377,1377,2011 August,609,Dexter University,0,to UM Hospital,1802.000000000000000,S- Dexter Rd. btw Worden and Allen,9,42.283520000000003,-83.773359999999997
1377,1378,1378,2011 August,609,Dexter University,0,to UM Hospital,1803.000000000000000,S- Dexter Rd. west of Grandview,10,42.282860999999997,-83.769979000000006
1378,1379,1379,2011 August,609,Dexter University,0,to UM Hospital,1804.000000000000000,S- Dexter Rd. east of Wildwood,11,42.282277999999998,-83.767099000000002
1379,1380,1380,2011 August,609,Dexter University,0,to UM Hospital,1581.000000000000000,S- W Huron btw Revena and Crest,12,42.281916000000002,-83.764472999999995
1380,1381,1381,2011 August,609,Dexter University,0,to UM Hospital,1582.000000000000000,S- W Huron west of Ninth St.,13,42.281765999999998,-83.760615999999999
1381,1382,1382,2011 August,609,Dexter University,0,to UM Hospital,1583.000000000000000,S- W Huron east of Seventh St.,14,42.281682000000004,-83.757946000000004
1382,1383,1383,2011 August,609,Dexter University,0,to UM Hospital,1584.000000000000000,S- W Huron east of Third St.,15,42.281551000000000,-83.753854000000004
1383,1384,1384,2011 August,609,Dexter University,0,to UM Hospital,1585.000000000000000,S- W Huron west of Main,16,42.281359999999999,-83.749049999999997
1384,1385,1385,2011 August,609,Dexter University,0,to UM Hospital,1586.000000000000000,S- W Huron east of Fourth Ave.,17,42.281348999999999,-83.746984999999995
1385,1386,1386,2011 August,609,Dexter University,0,to UM Hospital,2030.000000000000000,S- E Huron west of Division,18,42.281260000000003,-83.744727999999995
1386,1387,1387,2011 August,609,Dexter University,0,to UM Hospital,2682.000000000000000,S - Huron W of State,19,42.281162000000002,-83.741597999999996
1387,1388,1388,2011 August,609,Dexter University,0,to UM Hospital,2081.000000000000000,S- E Huron  opposite Ingalls,20,42.281216000000001,-83.738213999999999
1388,1389,1389,2011 August,609,Dexter University,0,to UM Hospital,1732.000000000000000,W- Fletcher s of Washinton,21,42.279964999999997,-83.737226000000007
1389,1390,1390,2011 August,609,Dexter University,0,to UM Hospital,2151.000000000000000,S- Geddes Ave. west of Church St,22,42.277687000000000,-83.734824000000003
1390,1391,1391,2011 August,609,Dexter University,0,to UM Hospital,1037.000000000000000,E- Observatory St north of N U,23,42.278469999999999,-83.730982999999995
1391,1392,1392,2011 August,609,Dexter University,0,to UM Hospital,2716.000000000000000,S - Washinton Hgts at Observatory,24,42.280343999999999,-83.730562000000006
1392,1393,1393,2011 August,609,Dexter University,0,to UM Hospital,1097.000000000000000,N- East Medical Ctr Dr at E Hospi,25,42.281475999999998,-83.728744000000006
1393,1394,1394,2011 August,7,South Main-East,0,From Downtown,991.070000000000050,BTC Mall (7),1,42.278450999999997,-83.746440000000007
1394,1395,1395,2011 August,7,South Main-East,0,From Downtown,1439.000000000000000,W- S Main St north of Jefferson,2,42.276406999999999,-83.748840000000001
1395,1396,1396,2011 August,7,South Main-East,0,From Downtown,1440.000000000000000,W- S Main St south of Madison,3,42.273893000000001,-83.749135999999993
1396,1397,1397,2011 August,7,South Main-East,0,From Downtown,1441.000000000000000,W- S Main St south of Mosley,4,42.272478000000000,-83.749605000000003
1397,1398,1398,2011 August,7,South Main-East,0,From Downtown,1442.000000000000000,W- S Main St south of Davis,5,42.269961000000002,-83.750217000000006
1398,1399,1399,2011 August,7,South Main-East,0,From Downtown,1443.000000000000000,W- S Main St south of Keech Ave,6,42.267316999999998,-83.750369000000006
1399,1400,1400,2011 August,7,South Main-East,0,From Downtown,1444.000000000000000,W- S Main St south of Berkeley,7,42.265568999999999,-83.750296000000006
1400,1401,1401,2011 August,7,South Main-East,0,From Downtown,1445.000000000000000,Pioneer High School,8,42.262144999999997,-83.750574000000000
1401,1402,1402,2011 August,7,South Main-East,0,From Downtown,2007.000000000000000,W- S Main St south of Ann Arbor,9,42.254038999999999,-83.750376000000003
1402,1403,1403,2011 August,7,South Main-East,0,From Downtown,2008.000000000000000,W- S Main St. south of Fieldcrest,10,42.251415999999999,-83.749628000000001
1403,1404,1404,2011 August,7,South Main-East,0,From Downtown,2400.000000000000000,W- S Main St opp Lake Village Dr,11,42.250338999999997,-83.749500999999995
1404,1405,1405,2011 August,7,South Main-East,0,From Downtown,2009.000000000000000,W- S Main St south of Ponds View,12,42.248311000000001,-83.749471000000000
1405,1406,1406,2011 August,7,South Main-East,0,From Downtown,2010.000000000000000,N- Oakbrook Dr. west of S. Main,13,42.246316000000000,-83.749824000000004
1406,1407,1407,2011 August,7,South Main-East,0,From Downtown,2011.000000000000000,N- Oakbrook Dr east of Northbrook,14,42.245953999999998,-83.754272000000000
1407,1408,1408,2011 August,7,South Main-East,0,From Downtown,1518.000000000000000,W- Northbrook S of Oakbrook,15,42.245949000000003,-83.755699000000007
1408,1409,1409,2011 August,7,South Main-East,0,From Downtown,2013.000000000000000,S- Eisenhower Parkway east of Way,16,42.244618000000003,-83.756451999999996
1409,1410,1410,2011 August,7,South Main-East,0,From Downtown,2273.000000000000000,S- Eisenhower west of Signature,17,42.243676000000001,-83.754296999999994
1410,1411,1411,2011 August,7,South Main-East,0,From Downtown,1456.000000000000000,S- Eisenhower Pkw West of South Ma,18,42.243406000000000,-83.750704999999996
1411,1412,1412,2011 August,7,South Main-East,0,From Downtown,2473.000000000000000,S- Briarwood Cir opp TCF Bank,19,42.242699999999999,-83.747890999999996
1412,1413,1413,2011 August,7,South Main-East,0,From Downtown,1368.000000000000000,Briarwood Mall - Sears,20,42.240678000000003,-83.744647999999998
1413,1414,1414,2011 August,7,South Main-East,0,From Downtown,1369.000000000000000,S- Sears exit drive at Briarwood,21,42.239870000000003,-83.741710999999995
1414,1415,1415,2011 August,7,South Main-East,0,From Downtown,2067.000000000000000,E- Plaza N of Briarwood Cir,22,42.243018999999997,-83.743426999999997
1415,1416,1416,2011 August,7,South Main-East,0,From Downtown,1422.000000000000000,S- Eisenhower west of Boarwalk,23,42.243864000000002,-83.736919000000000
1416,1417,1417,2011 August,7,South Main-East,0,From Downtown,1458.000000000000000,S- Eisenhower Pkwy east of South In,24,42.244278000000001,-83.729299999999995
1417,1418,1418,2011 August,7,South Main-East,0,From Downtown,1460.000000000000000,S- Eisenhower Pkwy east of King Geo,25,42.245105000000002,-83.724849000000006
1418,1419,1419,2011 August,7,South Main-East,0,From Downtown,1461.000000000000000,S- Eisenhower Pkwy east of Stone Sc,26,42.243980999999998,-83.717187999999993
1419,1420,1420,2011 August,7,South Main-East,0,From Downtown,1463.000000000000000,S- Packard west of Hikone,27,42.244647999999998,-83.711827999999997
1420,1421,1421,2011 August,7,South Main-East,0,From Downtown,1464.000000000000000,S- Packard east of Woodmanor Ct.,28,42.244754999999998,-83.708404000000002
1421,1422,1422,2011 August,7,South Main-East,0,From Downtown,1465.000000000000000,S- Packard east of Nordman,29,42.244917999999998,-83.703562000000005
1422,1423,1423,2011 August,7,South Main-East,0,From Downtown,1466.000000000000000,E- Platt Rd. north of Packard,30,42.245697000000000,-83.700038000000006
1423,1424,1424,2011 August,7,South Main-East,0,From Downtown,1467.000000000000000,E- Platt Rd. north of Norwood,31,42.247548000000002,-83.700087999999994
1424,1425,1425,2011 August,7,South Main-East,0,From Downtown,1468.000000000000000,E- Platt Rd. north of Edgewood,32,42.251050999999997,-83.700158999999999
1425,1426,1426,2011 August,7,South Main-East,0,From Downtown,2384.000000000000000,E- Huron Parkway at 2395 Huron Prky,33,42.253141999999997,-83.698910999999995
1426,1427,1427,2011 August,7,South Main-East,0,From Downtown,1470.000000000000000,E- Huron Pkwy at Arlington Apts (ne,34,42.254486999999997,-83.696636999999996
1427,1428,1428,2011 August,7,South Main-East,0,From Downtown,1192.000000000000000,S- Washtenaw Ave east of Huron Pkw,35,42.256312000000001,-83.694039000000004
1428,1429,1429,2011 August,7,South Main-East,0,From Downtown,1501.000000000000000,W- Huron Pkwy south of Washtenaw,36,42.256273999999998,-83.695987000000002
1429,1430,1430,2011 August,7,South Main-East,0,From Downtown,2720.000000000000000,S- Washtenaw east of Pittsfield,37,42.255547999999997,-83.689684999999997
1430,1431,1431,2011 August,7,South Main-East,0,From Downtown,1194.000000000000000,S- Washtenaw Ave. east of Carpenter,38,42.253799999999998,-83.679908999999995
1431,1432,1432,2011 August,7,South Main-East,0,From Downtown,1389.000000000000000,E- Glencoe Hills Dr no of Washtena,39,42.253056999999998,-83.673828999999998
1432,1433,1433,2011 August,7,South Main-East,0,From Downtown,1390.000000000000000,E- Glencoe Hills south of Clark Rd,40,42.256084000000001,-83.675160000000005
1433,1434,1434,2011 August,7,South Main-East,0,From Downtown,1391.000000000000000,E- Glencoe Hills south of Clark Rd,41,42.258271000000001,-83.675560000000004
1434,1435,1435,2011 August,7,South Main-East,0,From Downtown,2387.000000000000000,S- Clark Rd at Arbor Pointe Apt,42,42.259183999999998,-83.668606999999994
1435,1436,1436,2011 August,7,South Main-East,0,From Downtown,1394.000000000000000,S- Clark  west of Golfside,43,42.259247999999999,-83.663551999999996
1436,1437,1437,2011 August,7,South Main-East,0,From Downtown,2697.000000000000000,E - Golfside at Morris Lawrence,44,42.262068999999997,-83.659592000000004
1437,1438,1438,2011 August,7,South Main-East,0,From Downtown,1395.000000000000000,S- Clark east of Golfside (3075 Cl,45,42.259447999999999,-83.658742000000004
1438,1439,1439,2011 August,7,South Main-East,0,From Downtown,1396.000000000000000,S- Clark Rd. east of Chateau Vert,46,42.259521999999997,-83.655064999999993
1439,1440,1440,2011 August,7,South Main-East,0,From Downtown,1397.000000000000000,S- Clark Rd. east of Elmwood,47,42.259630000000001,-83.651624999999996
1440,1441,1441,2011 August,7,South Main-East,0,From Downtown,2244.000000000000000,E- McAuley Dr. north of Huron River,48,42.260131000000001,-83.649750999999995
1441,1442,1442,2011 August,7,South Main-East,0,From Downtown,2253.000000000000000,N- McAuley Health Center at Heart,49,42.262827999999999,-83.652878999999999
1442,1443,1443,2011 August,7,South Main-East,0,From Downtown,2245.000000000000000,E- Elliott Dr. south of McAuley Dr,50,42.264698000000003,-83.657925000000006
1443,1444,1444,2011 August,7,South Main-East,0,From Downtown,1124.000000000000000,St. Joseph Hospital at Main Vi,51,42.266553999999999,-83.655860000000004
1444,1445,1445,2011 August,7,South Main-East,0,From Downtown,1123.000000000000000,WCC at Student Center Building,52,42.264521999999999,-83.664891999999995
1445,1446,1446,2011 August,7,South Main-East,1,To Downtown,1123.000000000000000,WCC at Student Center Building,1,42.264521999999999,-83.664891999999995
1446,1447,1447,2011 August,7,South Main-East,1,To Downtown,2696.000000000000000,W - of Golfside at Morris Lawrence,2,42.261584999999997,-83.660154000000006
1447,1448,1448,2011 August,7,South Main-East,1,To Downtown,2193.000000000000000,W- Golfside Rd. south of Clark Rd,3,42.258775999999997,-83.661322999999996
1448,1449,1449,2011 August,7,South Main-East,1,To Downtown,2573.000000000000000,W- Golfside south of Clark Rd,4,42.256405999999998,-83.661236000000002
1449,1450,1450,2011 August,7,South Main-East,1,To Downtown,2194.000000000000000,W- Golfside Rd. north of Twin Lakes,5,42.254409000000003,-83.661169000000001
1450,1451,1451,2011 August,7,South Main-East,1,To Downtown,2195.000000000000000,W- Golfside Rd. north of Washtenaw,6,42.251569000000003,-83.661096000000001
1451,1452,1452,2011 August,7,South Main-East,1,To Downtown,1216.000000000000000,N- Washtenaw btw Foster and M,7,42.250886999999999,-83.664556000000005
1452,1453,1453,2011 August,7,South Main-East,1,To Downtown,1217.000000000000000,N- Washtenaw Ave. opp Deake St,8,42.251541000000003,-83.667800999999997
1453,1454,1454,2011 August,7,South Main-East,1,To Downtown,1218.000000000000000,N- Washtenaw Ave west of Glencoe,9,42.252859999999998,-83.674612999999994
1454,1455,1455,2011 August,7,South Main-East,1,To Downtown,1219.000000000000000,N- Washtenaw Ave. opp Crystal,10,42.253615000000003,-83.678381999999999
1455,1456,1456,2011 August,7,South Main-East,1,To Downtown,2715.000000000000000,N- Washtenaw east of Pittsfield,11,42.255603000000001,-83.688896999999997
1456,1457,1457,2011 August,7,South Main-East,1,To Downtown,1220.000000000000000,N- Washtenaw Ave west of Chalmers,12,42.256202999999999,-83.692625000000007
1457,1458,1458,2011 August,7,South Main-East,1,To Downtown,1501.000000000000000,W- Huron Pkwy south of Washtenaw,13,42.256273999999998,-83.695987000000002
1458,1459,1459,2011 August,7,South Main-East,1,To Downtown,1503.000000000000000,W- Huron Pkwy at 2350 Huron Parkway,14,42.253549000000000,-83.698025000000001
1459,1460,1460,2011 August,7,South Main-East,1,To Downtown,1504.000000000000000,W- Huron Pkwy north of Platt (Great,15,42.253107000000000,-83.699413000000007
1460,1461,1461,2011 August,7,South Main-East,1,To Downtown,1505.000000000000000,W- Platt Rd south of Canterbury Rd.,16,42.250959999999999,-83.700349000000003
1461,1462,1462,2011 August,7,South Main-East,1,To Downtown,1506.000000000000000,W- Platt Rd. south of Lookout Ct.,17,42.249425000000002,-83.700278999999995
1462,1463,1463,2011 August,7,South Main-East,1,To Downtown,2694.000000000000000,W - Platt at Carlton Ct,18,42.246510000000001,-83.700213000000005
1463,1464,1464,2011 August,7,South Main-East,1,To Downtown,1507.000000000000000,N- Packard west of Platt Rd.,19,42.245123999999997,-83.700857999999997
1464,1465,1465,2011 August,7,South Main-East,1,To Downtown,1508.000000000000000,N- Packard west of Chesterfield,20,42.244990999999999,-83.705157000000000
1465,1466,1466,2011 August,7,South Main-East,1,To Downtown,1509.000000000000000,N- Packard west of Easy St.,21,42.244892999999998,-83.708765999999997
1466,1467,1467,2011 August,7,South Main-East,1,To Downtown,1510.000000000000000,N- Packard w of Buhr Park Entrance,22,42.244880000000002,-83.711573000000001
1467,1468,1468,2011 August,7,South Main-East,1,To Downtown,1511.000000000000000,N- Eisenhower Pkwy between Pac1,23,42.244374999999998,-83.717101999999997
1468,1469,1469,2011 August,7,South Main-East,1,To Downtown,1512.000000000000000,N- Eisenhower Pkwy west of Stone Sc,24,42.244109000000002,-83.720025000000007
1469,1470,1470,2011 August,7,South Main-East,1,To Downtown,1513.000000000000000,N- Eisenhower Pkwy west of King Geo,25,42.245176999999998,-83.725280999999995
1470,1471,1471,2011 August,7,South Main-East,1,To Downtown,1514.000000000000000,N- Eisenhower Pkwy west of Hayes St,26,42.244743999999997,-83.727727000000002
1471,1472,1472,2011 August,7,South Main-East,1,To Downtown,1364.000000000000000,N- Eisenhower Pkwy w S Industrial,27,42.244410999999999,-83.730192000000002
1472,1473,1473,2011 August,7,South Main-East,1,To Downtown,1365.000000000000000,N- Eisenhower west of Boardwalk,28,42.244152999999997,-83.736051000000003
1473,1474,1474,2011 August,7,South Main-East,1,To Downtown,2066.000000000000000,W- Plaza Rd. n Briarwood Circle,29,42.242806999999999,-83.743618999999995
1474,1475,1475,2011 August,7,South Main-East,1,To Downtown,1368.000000000000000,Briarwood Mall - Sears,30,42.240678000000003,-83.744647999999998
1475,1476,1476,2011 August,7,South Main-East,1,To Downtown,1369.000000000000000,S- Sears exit drive at Briarwood,31,42.239870000000003,-83.741710999999995
1476,1477,1477,2011 August,7,South Main-East,1,To Downtown,2467.000000000000000,N- Briarwood Cir @ TCF Bank,32,42.242862000000002,-83.748062000000004
1477,1478,1478,2011 August,7,South Main-East,1,To Downtown,1516.000000000000000,N- Eisenhower Pkwy west of S Main,33,42.243729999999999,-83.750073000000000
