"w_geocode","h_geocode","S000","SA01","SA02","SA03","SE01","SE02","SE03","SI01","SI02","SI03","createdate","year","state"
"261614149001003","261614005003003",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614005007006",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614006002003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614006004000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614006004012",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614007001016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614025001004",2,1,1,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614149001003","261614027001001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614027002009",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614149001003","261614027003001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614027004002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614027004009",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614149001003","261614032001027",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614032002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614032003012",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614149001003","261614032003013",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614149001003","261614033004005",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614034001008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614034001010",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614149001003","261614034002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614034002006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614035001020",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614036002001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614036002008",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614038001012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614038002011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614042001001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614042001003",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614042002000",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614043003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614044001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614044001004",2,0,1,1,0,0,2,0,0,2,"20231016",2021,"MI"
"261614149001003","261614044001010",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614149001003","261614044001011",3,0,2,1,0,0,3,0,0,3,"20231016",2021,"MI"
"261614149001003","261614044001015",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614044001017",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614044001019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614044001020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614045001001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614045002002",2,2,0,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614149001003","261614045003002",3,2,1,0,0,0,3,0,0,3,"20231016",2021,"MI"
"261614149001003","261614045003005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614046001008",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614149001003","261614046003001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614046003002",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614149001003","261614046003003",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614051001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614051001004",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614149001003","261614051002004",2,1,1,0,1,0,1,0,1,1,"20231016",2021,"MI"
"261614149001003","261614052002013",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614052004001",1,1,0,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614149001003","261614053002025",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614053003015",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614054002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261614055003005",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614149001003","261614147001002",3,0,3,0,0,0,3,0,0,3,"20231016",2021,"MI"
"261614149001003","261614149001003",3,2,0,1,1,0,2,0,2,1,"20231016",2021,"MI"
"261614149001003","261614560003001",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614149001003","261619801011016",1,0,0,1,0,1,0,0,1,0,"20231016",2021,"MI"
"261614154002003","261614007003003",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614154002003","261614027004001",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614154002003","261614032003017",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614154002003","261614033004019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002003","261614042001000",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002003","261614042001004",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614154002003","261614055001008",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614154002004","261614006006010",1,1,0,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614007002020",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614022012001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614023001001",2,0,2,0,0,0,2,1,1,0,"20231016",2021,"MI"
"261614154002004","261614027001002",2,0,2,0,0,0,2,2,0,0,"20231016",2021,"MI"
"261614154002004","261614027004001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614027004002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614032001007",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032001010",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032001019",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032001028",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032002002",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032002008",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614032003001",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614033002000",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614033002006",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614038002009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614041001002",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614041002005",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614041002018",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614042002003",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614043003004",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614045001005",1,1,0,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614045001013",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614045003002",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614046001005",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614046004009",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614154002004","261614052001000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614052001002",1,1,0,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614052002004",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614154002004","261614052004005",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614053005011",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614054001024",1,0,1,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614154002004","261614055001002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614055003001",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614055003002",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614154002004","261614056002001",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614154002004","261614056004004",2,1,1,0,0,1,1,2,0,0,"20231016",2021,"MI"
"261614154002004","261614560003001",1,0,1,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614154002006","261614041002001",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614154002006","261614142003005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530002041","261614032003013",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614530002041","261614035001001",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614530003015","261614031001016",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003015","261614031001018",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003015","261614054001010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003015","261614056002009",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614530003015","261614056004001",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614530003015","261614530002041",1,0,0,1,1,0,0,1,0,0,"20231016",2021,"MI"
"261614530003016","261614027001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614027002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614027002009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614027003009",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614027004000",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614031001030",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614033001020",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614038001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614038001018",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614038002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614041002001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614041002005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614046001009",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614046004007",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614054002011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614530003016","261614530002041",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614004002011",1,0,0,1,0,1,0,0,1,0,"20231016",2021,"MI"
"261614560001000","261614006001005",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614006005006",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614006005012",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614006005013",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614006006014",1,0,0,1,0,1,0,0,1,0,"20231016",2021,"MI"
"261614560001000","261614007001005",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614007003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614021002000",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614025001005",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614025001007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614025001008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614027001000",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614027001003",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614027003002",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614032001007",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614032001023",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614033002006",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614033004017",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614034003006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614038001002",1,1,0,0,1,0,0,0,1,0,"20231016",2021,"MI"
"261614560001000","261614038001018",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614041002004",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614041002005",1,1,0,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614041002013",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614560001000","261614041002015",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614042002000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614043002012",1,0,0,1,1,0,0,0,1,0,"20231016",2021,"MI"
"261614560001000","261614043003000",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614560001000","261614045001001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614045001013",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001000","261614051002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001000","261614056001001",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614056001004",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614056002003",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614147001002",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614560001013",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001000","261614560003001",1,0,0,1,0,1,0,0,1,0,"20231016",2021,"MI"
"261614560001013","261614001001011",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614005007002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614006001001",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614006004000",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614006004017",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614032001026",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614032003014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614033003002",1,1,0,0,0,1,0,1,0,0,"20231016",2021,"MI"
"261614560001013","261614033003013",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614033003015",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614033004005",1,0,0,1,0,0,1,0,1,0,"20231016",2021,"MI"
"261614560001013","261614034001000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614035001003",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614035001012",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614035003001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614035003002",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614036002001",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614036003006",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614038001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614038001014",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614041001003",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614044001011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614045002002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614051002014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614052001001",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614052003006",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614053001032",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614053004007",1,0,1,0,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614054001006",1,1,0,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614054001009",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614560001013","261614054001018",1,0,1,0,0,0,1,0,1,0,"20231016",2021,"MI"
"261614560001013","261614054002013",1,1,0,0,0,1,0,0,1,0,"20231016",2021,"MI"
"261614560001013","261614055001003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614056002001",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614056002009",2,0,2,0,0,1,1,0,0,2,"20231016",2021,"MI"
"261614560001013","261614056004005",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560001013","261614149001003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560001013","261614560001013",3,0,1,2,3,0,0,0,0,3,"20231016",2021,"MI"
"261614560001013","261614560003001",1,0,0,1,0,0,1,1,0,0,"20231016",2021,"MI"
"261614560001013","261614560004000",1,1,0,0,0,1,0,1,0,0,"20231016",2021,"MI"
"261614560003001","261614003001001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614003003001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614005003004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560003001","261614021002000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614027001000",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614032003014",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614033002000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614034001000",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614034003000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560003001","261614042002003",1,0,1,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614053001022",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614053004017",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614056002001",1,1,0,0,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614530002041",1,0,0,1,1,0,0,0,0,1,"20231016",2021,"MI"
"261614560003001","261614560003001",3,1,1,1,3,0,0,0,0,3,"20231016",2021,"MI"
"261614560004000","261614004001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614004003010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614006004006",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614006005004",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614006006003",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614006006007",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614007001016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614007002004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614021001008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614023001011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614023002012",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614560004000","261614032001007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614032001019",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614032001024",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614032003017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033001014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033001021",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033002001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033002002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033003007",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033003014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033004005",3,0,1,2,0,0,3,0,0,3,"20231016",2021,"MI"
"261614560004000","261614033004017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614033004031",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614034001000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614034001010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614034002002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035001012",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035001014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035001017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035001021",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035003002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614035003014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614038001002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614038002013",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614041001004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614041002005",4,0,4,0,0,2,2,0,0,4,"20231016",2021,"MI"
"261614560004000","261614041002007",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614041002017",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614042001001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043002000",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043002007",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043002010",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043002016",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614043003002",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614560004000","261614044001009",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614044001010",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614044001014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614044001018",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614045001006",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614045001014",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614045003002",1,1,0,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614046001005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614046005004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614051002004",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614560004000","261614051002011",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052001000",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052001002",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052003001",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052003014",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052004011",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614052004016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614053004005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054001002",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054001003",1,0,0,1,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054001004",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054001020",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054002002",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054002005",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054002008",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614054002016",1,0,1,0,0,0,1,0,0,1,"20231016",2021,"MI"
"261614560004000","261614055003005",2,0,2,0,0,0,2,0,0,2,"20231016",2021,"MI"
"261614560004000","261614056001004",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614056002001",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614056002002",1,0,0,1,0,1,0,0,0,1,"20231016",2021,"MI"
"261614560004000","261614056004005",1,0,1,0,0,1,0,0,0,1,"20231016",2021,"MI"
